url,prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,popularity
http://meta.wikimedia.org/w/index.php?title=MediaWiki:Wikiminiatlas.js&action=raw&ctype=text/javascript&dontcountme=s,14,3,22,32,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Nuvola_apps_kcoloredit.png/30px-Nuvola_apps_kcoloredit.png,1,1,3,1,12,89,79,82,0
http://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Flag_of_Tanzania.svg/42px-Flag_of_Tanzania.svg.png,1,1,3,1,14,90,80,83,0
http://meta.wikimedia.org/style/monobook/main.css,14,9,6,33,0,0,0,0,0
http://pl.wikipedia.org/wiki/PZL_W-3_Sok%C3%B3%C5%82,4,5,50,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Wikinews-logo.png/35px-Wikinews-logo.png,1,1,3,1,15,14,81,84,0
http://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Flag_of_Brazil.svg/22px-Flag_of_Brazil.svg.png,1,1,3,1,13,91,82,85,0
http://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Gnome-globe.svg/23px-Gnome-globe.svg.png,1,1,3,1,16,38,83,86,0
http://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Scout_woodbadge_beads.jpg/100px-Scout_woodbadge_beads.jpg,1,1,1,1,30,92,84,87,0
http://upload.wikimedia.org/wikipedia/en/thumb/e/ea/Science-symbol-2.png/30px-Science-symbol-2.png,1,1,1,1,1,93,85,88,0
http://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Amyloidosis%2C_lymph_node%2C_polarizer.jpg/180px-Amyloidosis%2C_lymph_node%2C_polarizer.jpg,1,1,3,1,11,58,86,89,0
http://upload.wikimedia.org/wikipedia/en/d/d4/Monobook-bullet-star.png,1,1,1,7,9,94,0,0,0
http://es.wikipedia.org/skins-1.5/monobook/headbg.jpg,3,4,6,8,0,0,0,0,0
http://de.wikipedia.org/wiki/Spezial:Suche?search=vom+guten+menschen,5,5,51,0,0,0,0,0,0
http://pl.wikipedia.org/w/index.php?title=MediaWiki:Youvegotmail.js&action=raw&ctype=text/javascript&dontcountme=s,4,3,52,32,0,0,0,0,0
http://upload.wikimedia.org/math/f/f/4/ff45a8f0f370cdc4092c3ca820de8240.png,1,7,53,14,3,95,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Olympic_Stadium_of_Athens.jpg/230px-Olympic_Stadium_of_Athens.jpg,1,1,3,1,30,62,87,90,0
http://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Maerz1848_berlin.jpg/180px-Maerz1848_berlin.jpg,1,1,3,1,2,96,88,91,0
http://en.wikipedia.org/style/IEFixes.js,2,9,54,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Japanese_Wikipedia.png/200px-Japanese_Wikipedia.png,1,1,3,1,29,97,89,92,0
http://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Uspensiki_by_SamSegar.jpg/180px-Uspensiki_by_SamSegar.jpg,1,1,3,1,21,98,90,93,0
http://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Rocketman_3.JPG/250px-Rocketman_3.JPG,1,1,1,1,21,79,91,94,0
http://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Glenmore_Trail_at_Crowchild_Trail_Calgary.jpg/120px-Glenmore_Trail_at_Crowchild_Trail_Calgary.jpg,1,1,1,1,16,99,92,95,0
http://upload.wikimedia.org/wikipedia/commons/e/e0/Globe_template.gif,1,1,3,34,35,100,0,0,0
http://en.wikipedia.org/w/extensions/LuceneSearch/lucenesearch.css,2,3,21,35,36,0,0,0,0
http://es.wikipedia.org/w/index.php?title=MediaWiki:Monobook.css&usemsgcache=yes&action=raw&ctype=text/css&smaxage=2678400,3,3,5,2,0,0,0,0,1
http://pl.wikipedia.org/skins-1.5/monobook/main.css?97,4,4,6,36,0,0,0,0,0
http://de.wikipedia.org/wiki/FIPS_%28Partitionierungssoftware%29,5,5,55,0,0,0,0,0,0
http://en.wikipedia.org/wiki/Hugh_O%27Donnell%2C_2nd_Earl_of_Tyrconnell,2,5,56,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/en/2/2e/Twicethespeedoflife.jpg,1,1,1,37,37,101,0,0,0
http://pl.wikipedia.org/wiki/Ben_Kowalewicz,4,5,57,0,0,0,0,0,0
http://en.wikipedia.org/wiki/Spotting_%28weight_training%29,2,5,58,0,0,0,0,0,0
http://es.wikipedia.org/w/index.php?title=MediaWiki:Edittools.js&action=raw&smaxage=3600&ctype=text/javascript&dontcountme=s,3,3,59,32,0,0,0,0,1
http://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Go_Regeln_5.png/140px-Go_Regeln_5.png,1,1,3,1,15,102,93,96,0
http://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Jupiter.jpg/200px-Jupiter.jpg,1,1,3,1,1,103,94,97,0
http://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Koeln_roemerturm_031204.jpg/180px-Koeln_roemerturm_031204.jpg,1,1,3,1,12,15,95,98,0
http://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Flag_of_Indonesia.svg/22px-Flag_of_Indonesia.svg.png,1,1,3,1,4,104,96,99,0
http://fr.wikipedia.org/w/index.php?title=MediaWiki:Monobook.css&usemsgcache=yes&action=raw&ctype=text/css&smaxage=2678400,10,3,5,2,0,0,0,0,0
http://en.wikipedia.org/w/index.php?title=Culture_of_ancient_Rome&action=edit&section=2,2,3,60,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Flag_of_Argentina.svg/20px-Flag_of_Argentina.svg.png,1,1,3,1,29,105,97,100,0
http://upload.wikimedia.org/wikipedia/en/d/d3/Wikimedia-logo-35px.png,1,1,1,7,38,106,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Atome_de_Rutherford.png/170px-Atome_de_Rutherford.png,1,1,3,1,7,41,98,101,0
http://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_Belgium_%28civil%29.svg/22px-Flag_of_Belgium_%28civil%29.svg.png,1,1,3,1,4,107,99,102,0
http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Wikibooks-logo.svg/27px-Wikibooks-logo.svg.png,1,1,3,1,16,57,54,103,0
http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Flag_of_Guernsey.svg/22px-Flag_of_Guernsey.svg.png,1,1,3,1,16,57,100,104,0
http://fr.wikipedia.org/skins-1.5/monobook/bullet.gif,10,4,6,22,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/ChristAsSol.jpg/175px-ChristAsSol.jpg,1,1,3,1,6,108,101,105,0
http://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Puzzle_stub.png/22px-Puzzle_stub.png,1,1,3,1,4,77,102,106,0
http://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Flag_of_Guatemala.svg/22px-Flag_of_Guatemala.svg.png,1,1,3,1,1,109,103,107,0
http://es.wikipedia.org/wiki/Talud-tablero,3,5,61,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Boronda_Crossings.jpg/120px-Boronda_Crossings.jpg,1,1,3,1,1,110,104,108,0
http://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Victim_of_Atomic_Bomb_002.jpg/180px-Victim_of_Atomic_Bomb_002.jpg,1,1,3,1,29,111,105,109,0
http://en.wikipedia.org/wiki/Charles_Darwin,2,5,62,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Modelo_de_Bohr.png/200px-Modelo_de_Bohr.png,1,1,3,1,21,112,106,110,0
http://upload.wikimedia.org/wikipedia/commons/thumb/5/53/HillaryScott5.jpg/200px-HillaryScott5.jpg,1,1,3,1,7,6,107,111,0
http://fr.wikipedia.org/w/index.php?title=MediaWiki:Common.css&usemsgcache=yes&action=raw&ctype=text/css&smaxage=2678400,10,3,13,2,0,0,0,0,0
http://en.wikipedia.org/style/monobook/null?,2,9,6,38,0,0,0,0,0
http://es.wikipedia.org/wiki/Nivel_de_red,3,5,63,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Marlon_Brando_1963.jpg/300px-Marlon_Brando_1963.jpg,1,1,3,1,11,82,108,112,0
http://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Sveriges_riksdag_fr_vasabron.JPG/200px-Sveriges_riksdag_fr_vasabron.JPG,1,1,3,1,3,113,109,113,0
http://war.wikipedia.org/skins-1.5/monobook/bullet.gif,20,4,6,22,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Wikiversity-logo-Snorky.svg/27px-Wikiversity-logo-Snorky.svg.png,1,1,3,1,14,114,110,114,0
http://upload.wikimedia.org/wikipedia/en/thumb/f/fd/5pin180dinplug.jpg/250px-5pin180dinplug.jpg,1,1,1,1,16,115,111,115,0
http://de.wikipedia.org/w/index.php?title=Steve_Fossett&diff=prev&oldid=36847673,5,3,64,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/1/1b/Wikibar2.png,1,1,3,16,19,116,0,0,0
http://es.wikipedia.org/wiki/Ion,3,5,65,0,0,0,0,0,0
http://fr.wiktionary.org/skins-1.5/monobook/bullet.gif,21,4,6,22,0,0,0,0,0
http://es.wikipedia.org/w/extensions/LuceneSearch/lucenesearch.css,3,3,21,35,36,0,0,0,0
http://ja.wikipedia.org/skins-1.5/common/shared.css?99,17,4,7,11,0,0,0,0,0
http://en.wikipedia.org/wiki/Image:Black_Box_-_Ride_On_Time_excerpt.ogg,2,5,66,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/3/38/Wiktionary-ico-de.png,1,1,3,39,39,117,0,0,0
http://it.wikipedia.org/skins-1.5/monobook/headbg.jpg,13,4,6,8,0,0,0,0,0
http://en.wikipedia.org/wiki/Gwen,2,5,67,0,0,0,0,0,0
http://de.wikipedia.org/wiki/Bild:Bev%C3%B6lkerungsdichte_Japans.png,5,5,68,0,0,0,0,0,0
http://en.wikipedia.org/wiki/Monadnock,2,5,69,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/it/thumb/0/05/Veneto-Stemma.png/20px-Veneto-Stemma.png,1,1,38,1,13,91,112,116,0
http://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Declaration_independence.jpg/180px-Declaration_independence.jpg,1,1,3,1,29,118,113,117,0
http://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/WhiteArmyPropagandaPosterOfTrotsky.jpg/200px-WhiteArmyPropagandaPosterOfTrotsky.jpg,1,1,3,1,12,119,114,118,0
http://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Flag_of_New_Zealand.svg/50px-Flag_of_New_Zealand.svg.png,1,1,3,1,14,120,115,119,0
http://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Buen_art%C3%ADculo.svg/10px-Buen_art%C3%ADculo.svg.png,1,1,3,1,29,121,116,120,0
http://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Flag_of_the_United_Kingdom.svg/22px-Flag_of_the_United_Kingdom.svg.png,1,1,3,1,11,9,8,121,0
http://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_Turkmen_SSR.svg/22px-Flag_of_Turkmen_SSR.svg.png,1,1,3,1,16,38,117,122,0
http://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Flag_of_the_Soviet_Union_1923.svg/22px-Flag_of_the_Soviet_Union_1923.svg.png,1,1,3,1,29,122,118,123,0
http://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Santander.Gran.Casino.jpg/120px-Santander.Gran.Casino.jpg,1,1,3,1,30,92,119,124,0
http://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Flag_of_Honduras.svg/22px-Flag_of_Honduras.svg.png,1,1,3,1,15,56,120,125,0
http://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Austria-coin-1993-20S-Niederoesterreich.jpg/55px-Austria-coin-1993-20S-Niederoesterreich.jpg,1,1,3,1,3,123,121,126,0
http://upload.wikimedia.org/wikipedia/commons/thumb/4/42/HNL_Wiki_Wiki_Bus.jpg/180px-HNL_Wiki_Wiki_Bus.jpg,1,1,3,1,3,124,122,127,0
http://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Creation_of_the_Sun_and_Moon_face_detail.jpg/200px-Creation_of_the_Sun_and_Moon_face_detail.jpg,1,1,3,1,21,125,123,128,0
http://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Warren_Christopher.jpg/75px-Warren_Christopher.jpg,1,1,3,1,14,12,124,129,0
http://upload.wikimedia.org/wikipedia/meta/2/2a/Nohat-logo-nowords-bgwhite-200px.jpg,1,1,70,37,40,126,0,0,0
http://en.wikipedia.org/wiki/Sora_%28.hack%29,2,5,71,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Wikisource-logo.svg/35px-Wikisource-logo.svg.png,1,1,3,1,3,75,66,130,0
http://sk.wikipedia.org/skins-1.5/common/shared.css?99,22,4,7,11,0,0,0,0,0
http://upload.wikimedia.org/math/3/0/c/30c28f76ef7517dbd19df4d4c683dbe6.png,1,7,72,40,12,127,0,0,0
http://no.wikipedia.org/skins-1.5/common/wikibits.js?99,23,4,7,24,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Flag_of_the_United_Arab_Emirates.svg/22px-Flag_of_the_United_Arab_Emirates.svg.png,1,1,3,1,12,128,125,131,0
http://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Pink_peeps.jpg/270px-Pink_peeps.jpg,1,1,1,1,12,89,126,132,0
http://it.wikiquote.org/skins-1.5/common/images/button_image.png,24,4,7,4,41,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Nuvola_apps_clock.png/23px-Nuvola_apps_clock.png,1,1,3,1,12,128,127,133,0
http://upload.wikimedia.org/wikipedia/en/7/7f/Wikibooks-logo-35px.png,1,1,1,20,42,129,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Wikispecies-logo.svg/35px-Wikispecies-logo.svg.png,1,1,3,1,21,98,128,134,0
http://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Gyrus_Dentatus_40x.jpg/250px-Gyrus_Dentatus_40x.jpg,1,1,3,1,16,130,129,135,0
http://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Deutschlandlied-Geographie.png/250px-Deutschlandlied-Geographie.png,1,1,1,1,1,109,130,136,0
http://de.wikipedia.org/skins-1.5/monobook/user.gif,5,4,6,13,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Gran_V%C3%ADa_%28Madrid%29_01.jpg/145px-Gran_V%C3%ADa_%28Madrid%29_01.jpg,1,1,3,1,6,131,131,137,0
http://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Shrine_Mosque.JPG/200px-Shrine_Mosque.JPG,1,1,1,1,3,123,132,138,0
http://bn.wikipedia.org/skins-1.5/common/images/magnify-clip.png,25,4,7,4,8,0,0,0,0
http://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Mb098c.gif/25px-Mb098c.gif,1,1,1,1,29,111,133,139,0
http://et.wikipedia.org/wiki/K%C3%A4rbes,26,5,73,0,0,0,0,0,0
http://he.wikipedia.org/skins-1.5/common/shared.css?97,27,4,7,41,0,0,0,0,0
http://en.wikipedia.org/wiki/Rose_Is_Rose,2,5,74,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Libya_5499_Gurgi_Moschee_Tripoli_Luca_Galuzzi_2007.jpg/180px-Libya_5499_Gurgi_Moschee_Tripoli_Luca_Galuzzi_2007.jpg,1,1,3,1,1,132,134,140,0
http://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Borromini_SantIvo.jpg/180px-Borromini_SantIvo.jpg,1,1,3,1,7,133,135,141,0
http://en.wikipedia.org/skins-1.5/common/shared.css?97,2,4,7,41,0,0,0,0,0
http://es.wikipedia.org/skins-1.5/common/shared.css?99,3,4,7,11,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Padlock-silver-medium.svg/20px-Padlock-silver-medium.svg.png,1,1,3,1,16,57,136,142,0
http://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Flag_of_Spain.svg/22px-Flag_of_Spain.svg.png,1,1,3,1,4,4,4,143,0
http://upload.wikimedia.org/wikipedia/en/thumb/1/1c/FireFace1.jpg/180px-FireFace1.jpg,1,1,1,1,29,97,137,144,0
http://de.wikipedia.org/wiki/Bild:1000DM-Vorderseite.jpg,5,5,75,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Flag_of_Europe.svg/22px-Flag_of_Europe.svg.png,1,1,3,1,2,96,138,145,0
http://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Erioll_world.svg/18px-Erioll_world.svg.png,1,1,3,1,4,4,139,146,0
http://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Konfuzius.jpg/180px-Konfuzius.jpg,1,1,3,1,3,3,140,147,0
http://de.wikipedia.org/wiki/Spitz_%28Hunderasse%29,5,5,76,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Ferc-fish_ladder.svg/100px-Ferc-fish_ladder.svg.png,1,1,3,1,15,134,141,148,0
http://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Trotzki_and_Lenin_in_Petrograd.jpg/290px-Trotzki_and_Lenin_in_Petrograd.jpg,1,1,3,1,16,115,142,149,0
http://upload.wikimedia.org/wikipedia/commons/thumb/4/40/LocationEthiopia.svg/250px-LocationEthiopia.svg.png,1,1,3,1,3,135,143,150,0
http://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Albrightmadeleine.jpg/75px-Albrightmadeleine.jpg,1,1,3,1,12,136,144,151,0
http://en.wikipedia.org/wiki/List_of_Good_Eats_episodes,2,5,77,0,0,0,0,0,0
http://es.wikipedia.org/skins-1.5/common/images/poweredby_mediawiki_88x31.png,3,4,7,4,5,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Suricata.jpg/240px-Suricata.jpg,1,1,3,1,11,137,145,152,0
http://upload.wikimedia.org/wikipedia/en/thumb/7/71/Grand_Circus_Park.jpg/200px-Grand_Circus_Park.jpg,1,1,1,1,30,138,146,153,0
http://upload.wikimedia.org/wikipedia/en/6/66/FamilyGuyS05E16.jpg,1,1,1,23,43,139,0,0,0
http://en.wikipedia.org/wiki/Judgment_at_Nuremberg,2,5,78,0,0,0,0,0,0
http://en.wikipedia.org/wiki/Public_relations,2,5,79,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/a/ae/Mergefrom.gif,1,1,3,17,44,140,0,0,0
http://de.wikipedia.org/wiki/Spezial:Search/Valmy,5,5,80,42,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Kauri_at_Waipoua_Forest.jpg/46px-Kauri_at_Waipoua_Forest.jpg,1,1,3,1,3,141,147,154,0
http://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Wiki_letter_w.svg/17px-Wiki_letter_w.svg.png,1,1,3,1,6,108,148,155,0
http://en.wikipedia.org/w/index.php?title=-&action=raw&smaxage=0&gen=js&useskin=monobook,2,3,81,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Wikimedal.png/7px-Wikimedal.png,1,1,3,1,29,121,149,156,0
http://en.wikipedia.org/wiki/Cryptid,2,5,82,0,0,0,0,0,0
http://es.wikipedia.org/skins-1.5/monobook/main.css?99,3,4,6,9,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/en/4/4e/TotalGuitar_logo.gif,1,1,1,43,45,142,0,0,0
http://es.wikipedia.org/skins-1.5/common/images/button_extlink.png,3,4,7,4,46,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Killerdrug.jpg/200px-Killerdrug.jpg,1,1,3,1,24,143,150,157,0
http://upload.wikimedia.org/wikipedia/commons/thumb/2/26/WolfRunningInSnow.jpg/180px-WolfRunningInSnow.jpg,1,1,3,1,24,144,151,158,0
http://en.wikipedia.org/wiki/Mustrum_Ridcully,2,5,83,0,0,0,0,0,0
http://upload.wikimedia.org/math/9/d/8/9d82239d57d58c6dc58ae0679d6330fc.png,1,7,25,7,15,145,0,0,0
http://en.wikipedia.org/wiki/Special:Search?search=Tourgasm,2,5,84,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/en/thumb/7/72/Oct_5_005.jpg/180px-Oct_5_005.jpg,1,1,1,1,30,53,152,159,0
http://upload.wikimedia.org/wikipedia/en/f/ff/Dire_Straits_-_On_Every_Street.jpg,1,1,1,14,47,146,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Disambig-dark.svg/25px-Disambig-dark.svg.png,1,1,3,1,1,93,153,160,0
http://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Nuvola_apps_important.svg/45px-Nuvola_apps_important.svg.png,1,1,3,1,16,20,154,161,0
http://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Diamond-caution.svg/40px-Diamond-caution.svg.png,1,1,3,1,16,147,155,162,0
http://en.wikipedia.org/skins-1.5/common/wikibits.js?97,2,4,7,44,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Tuberculous_caseous_granuloma_%281%29_TBLB.jpg/180px-Tuberculous_caseous_granuloma_%281%29_TBLB.jpg,1,1,3,1,21,148,156,163,0
http://en.wikipedia.org/wiki/Eliza_Manningham-Buller,2,5,85,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/it/thumb/b/bc/Nota_disambigua.svg/18px-Nota_disambigua.svg.png,1,1,38,1,2,149,157,164,0
http://en.wikipedia.org/wiki/Main_Page,2,5,86,0,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Battle_of_kursk_july_1943.jpg/180px-Battle_of_kursk_july_1943.jpg,1,1,1,1,16,150,158,165,0
http://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Italy-Emblem.svg/85px-Italy-Emblem.svg.png,1,1,3,1,6,5,159,166,0
http://pl.wikipedia.org/images/wikimedia-button.png,4,2,39,0,0,0,0,0,0
http://commons.wikimedia.org/w/index.php?title=MediaWiki:Quick-delete.js&action=raw&ctype=text/javascript,28,3,87,45,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/US_flag_48_stars.svg/22px-US_flag_48_stars.svg.png,1,1,3,1,29,105,160,167,0
http://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Wikimedia-logo.svg/27px-Wikimedia-logo.svg.png,1,1,3,1,15,151,161,168,0
http://upload.wikimedia.org/wikipedia/commons/thumb/8/89/800px-Wiki_plot_03.png/180px-800px-Wiki_plot_03.png,1,1,3,1,15,70,162,169,0
http://upload.wikimedia.org/wikipedia/commons/thumb/8/81/P_linguistics.svg/25px-P_linguistics.svg.png,1,1,3,1,15,151,163,170,0
http://ar.wikipedia.org/w/index.php?title=%D9%85%D9%8A%D8%AF%D9%8A%D8%A7%D9%88%D9%8A%D9%83%D9%8A:Monobook.css&usemsgcache=yes&action=raw&ctype=text/css&smaxage=2678400,29,3,88,2,0,0,0,0,0
http://es.wikipedia.org/skins-1.5/common/IEFixes.js?99,3,4,7,27,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Flag_of_Ireland.svg/22px-Flag_of_Ireland.svg.png,1,1,3,1,3,141,164,171,0
http://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Flag_of_Guinea-Bissau.svg/22px-Flag_of_Guinea-Bissau.svg.png,1,1,3,1,13,26,165,172,0
http://nl.wikipedia.org/skins-1.5/monobook/main.css?99,30,4,6,9,0,0,0,0,0
http://upload.wikimedia.org/wikipedia/en/d/d5/Fleetwood_Mac_-_Heroes_Are_Hard_to_Find.jpg,1,1,1,7,48,152,0,0,0
http://upload.wikimedia.org/wikipedia/en/thumb/2/27/TR_%26_Pinchot_1907.jpg/200px-TR_%26_Pinchot_1907.jpg,1,1,1,1,24,153,166,173,0
http://upload.wikimedia.org/wikipedia/en/thumb/9/90/Canary_Wharf_at_Sunset.jpg/180px-Canary_Wharf_at_Sunset.jpg,1,1,1,1,4,154,167,174,0
http://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Flag_of_the_Pacific_Community.svg/80px-Flag_of_the_Pacific_Community.svg.png,1,1,3,1,7,155,168,175,0
http://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/LocationAfrica.png/100px-LocationAfrica.png,1,1,3,1,13,23,169,176,0
http://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/DSCN4421.JPG/300px-DSCN4421.JPG,1,1,3,1,11,156,170,177,0
http://de.wikipedia.org/w/extensions/wikihiero/img/hiero_D21.png,5,3,21,18,20,157,0,0,0
http://es.wikipedia.org/skins-1.5/common/images/button_headline.png,3,4,7,4,49,0,0,0,0
http://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Stub_W.svg/40px-Stub_W.svg.png,1,1,3,1,24,143,171,178,0
